25.609	-0.998157
25.625	-0.998471
25.641	-0.998743
25.656	-0.998963
25.688	-0.999334
25.703	-0.999469
25.719	-0.999588
25.734	-0.99968
25.766	-0.999822
25.781	-0.999869
25.797	-0.999907
25.828	-0.999954
25.844	-0.999968
25.859	-0.999977
25.891	-0.999986
25.906	-0.999987
25.922	-0.999988
25.938	-0.999988
25.969	-0.999988
25.984	-0.999988
26	-0.999988
26.016	-0.999987
26.047	-0.99998
26.063	-0.999972
26.078	-0.999961
26.109	-0.999922
26.125	-0.999889
26.141	-0.999845
26.172	-0.999721
26.188	-0.999633
26.203	-0.999531
26.219	-0.9994
26.25	-0.999068
26.266	-0.99885
26.281	-0.998612
26.297	-0.99832
26.328	-0.997623
26.344	-0.997188
26.359	-0.996729
26.391	-0.995562
26.406	-0.994918
26.422	-0.994157
26.438	-0.993313
26.469	-0.991424
26.484	-0.990378
26.5	-0.98916
26.531	-0.986478
26.547	-0.984915
26.563	-0.98322
26.578	-0.981507
26.609	-0.977557
26.625	-0.97529
26.641	-0.972857
26.656	-0.970419
26.688	-0.964683
26.703	-0.961729
26.719	-0.958381
26.75	-0.951291
26.766	-0.947305
26.781	-0.943356
26.797	-0.93891
26.828	-0.929585
26.844	-0.924389
26.859	-0.919271
26.891	-0.907531
26.906	-0.901628
26.922	-0.895041
26.938	-0.888147
26.969	-0.873894
26.984	-0.86656
27	-0.858416
27.031	-0.841668
27.047	-0.832514
27.063	-0.823006
27.078	-0.813766
27.109	-0.793656
27.125	-0.782733
27.141	-0.771436
27.172	-0.748473
27.188	-0.736063
27.203	-0.724081
27.219	-0.710928
27.25	-0.684352
27.266	-0.670072
27.281	-0.656338
27.297	-0.64132
27.328	-0.61115
27.344	-0.595031
27.359	-0.579586
27.391	-0.545577
27.406	-0.529148
27.422	-0.511291
27.438	-0.493096
27.469	-0.456914
27.484	-0.438982
27.5	-0.419561
27.516	-0.399848
27.547	-0.360862
27.563	-0.340356
27.578	-0.320907
27.594	-0.299937
27.625	-0.258693
27.641	-0.237118
27.656	-0.21673
27.688	-0.172775
27.703	-0.151983
27.719	-0.129694
27.734	-0.108708
27.766	-0.0637112
27.781	-0.0425435
27.797	-0.0199333
27.813	0.00269216
27.844	0.0465077
27.859	0.0676685
27.875	0.0901894
27.906	0.133612
27.922	0.155883
27.938	0.178035
27.953	0.19868
27.984	0.240917
28	0.26246
28.016	0.283808
28.047	0.324563
28.063	0.345258
28.078	0.364434
28.094	0.384636
28.125	0.42299
28.141	0.442359
28.156	0.46024
28.188	0.497456
28.203	0.514449
28.219	0.532246
28.234	0.548617
28.266	0.582501
28.281	0.597886
28.297	0.61394
28.313	0.629622
28.344	0.658934
28.359	0.672606
28.375	0.686818
28.406	0.713263
28.422	0.726349
28.438	0.739051
28.453	0.750612
28.484	0.773445
28.5	0.784676
28.516	0.795534
28.547	0.81552
28.563	0.825301
28.578	0.834146
28.594	0.843238
28.625	0.859869
28.641	0.867955
28.656	0.875234
28.672	0.882684
28.703	0.896218
28.719	0.902752
28.734	0.908606
28.75	0.914569
28.781	0.925319
28.797	0.930469
28.813	0.935356
28.844	0.94411
28.859	0.94802
28.875	0.951967
28.906	0.958983
28.922	0.962294
28.938	0.965404
28.953	0.968144
28.984	0.973295
29	0.975699
29.016	0.977938
29.047	0.981836
29.063	0.983635
29.078	0.985197
29.094	0.986739
29.125	0.989381
29.141	0.990579
29.156	0.991608
29.172	0.992611
29.203	0.994295
29.219	0.995042
29.234	0.995673
29.266	0.996817
29.281	0.997267
29.297	0.997692
29.313	0.998065
29.344	0.998657
29.359	0.998889
29.375	0.999101
29.391	0.99928
29.422	0.999549
29.438	0.999653
29.453	0.999733
29.484	0.999851
29.5	0.999893
29.516	0.999924
29.531	0.999945
29.563	0.999972
29.578	0.999978
29.594	0.999982
29.609	0.999984
